mapping_key,target_kind,program_key,pack_key,pack_version,citation_key,compliance_key,material_key,fact_key,label,description,active
map_title49_hazmat_loading_unloading_segregation_refere_18262f11,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_subpart_179_e,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR Part 179 Subpart E,Maps 49 CFR Part 179 Subpart E to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_ab6cdd1e,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300,Maps 49 CFR 179.300 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_ac3c6fac,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_1,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-1,Maps 49 CFR 179.300-1 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_4cd10b2e,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_3,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-3,Maps 49 CFR 179.300-3 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_1fc3e7fb,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_4,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-4,Maps 49 CFR 179.300-4 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_485def51,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_6,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-6,Maps 49 CFR 179.300-6 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_b54098bc,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_7,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-7,Maps 49 CFR 179.300-7 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_80bcbc2a,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_8,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-8,Maps 49 CFR 179.300-8 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_58632cf5,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_9,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-9,Maps 49 CFR 179.300-9 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_ab2cfecb,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_300_10,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.300-10,Maps 49 CFR 179.300-10 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
