citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_174_304,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Class 3 (flammable liquid) materials in tank cars.,49 CFR 174.304,Mapping level candidate for 49 CFR 174.304. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart G > 49 CFR 174.304. Source: https://www.ecfr.gov/current/title-49/section-174.304,true,
t49_sec_174_310,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Requirements for the operation of high-hazard flammable trains.,49 CFR 174.310,Mapping level candidate for 49 CFR 174.310. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart G > 49 CFR 174.310. Source: https://www.ecfr.gov/current/title-49/section-174.310,true,
t49_sec_174_312,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,HHFT information sharing notification for emergency response planning.,49 CFR 174.312,Mapping level candidate for 49 CFR 174.312. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart G > 49 CFR 174.312. Source: https://www.ecfr.gov/current/title-49/section-174.312,true,
t49_subpart_174_h_i,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Subparts H-I [Reserved],49 CFR Part 174 Subpart H-I,Mapping level candidate for 49 CFR Part 174 Subpart H-I. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart H-I. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-H-I,false,
t49_subpart_174_j,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Detailed Requirements for Division 6.1 (Poisonous) Materials,49 CFR Part 174 Subpart J,Mapping level candidate for 49 CFR Part 174 Subpart J. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart J. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-J,true,
t49_sec_174_600,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Special handling requirements for materials extremely poisonous by inhalation.,49 CFR 174.600,Mapping level candidate for 49 CFR 174.600. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart J > 49 CFR 174.600. Source: https://www.ecfr.gov/current/title-49/section-174.600,true,
t49_sec_174_615,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Cleaning cars.,49 CFR 174.615,Mapping level candidate for 49 CFR 174.615. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart J > 49 CFR 174.615. Source: https://www.ecfr.gov/current/title-49/section-174.615,true,
t49_sec_174_680,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Division 6.1 (poisonous) materials with foodstuffs.,49 CFR 174.680,Mapping level candidate for 49 CFR 174.680. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart J > 49 CFR 174.680. Source: https://www.ecfr.gov/current/title-49/section-174.680,true,
t49_subpart_174_k,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Detailed Requirements for Class 7 (Radioactive) Materials,49 CFR Part 174 Subpart K,Mapping level candidate for 49 CFR Part 174 Subpart K. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart K. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-K,true,
t49_sec_174_700,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Special handling requirements for Class 7 (radioactive) materials.,49 CFR 174.700,Mapping level candidate for 49 CFR 174.700. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart K > 49 CFR 174.700. Source: https://www.ecfr.gov/current/title-49/section-174.700,true,
