citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_178_818,dot_title49_metadata,title49.transportation.citation_metadata,1,Tear test.,49 CFR 178.818,Mapping level candidate for 49 CFR 178.818. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.818. Source: https://www.ecfr.gov/current/title-49/section-178.818,true,
t49_sec_178_819,dot_title49_metadata,title49.transportation.citation_metadata,1,Vibration test.,49 CFR 178.819,Mapping level candidate for 49 CFR 178.819. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart O > 49 CFR 178.819. Source: https://www.ecfr.gov/current/title-49/section-178.819,true,
t49_subpart_178_p,dot_title49_metadata,title49.transportation.citation_metadata,1,Large Packagings Standards,49 CFR Part 178 Subpart P,Mapping level candidate for 49 CFR Part 178 Subpart P. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P. Source: https://www.ecfr.gov/current/title-49/part-178/subpart-P,true,
t49_sec_178_900,dot_title49_metadata,title49.transportation.citation_metadata,1,Purpose and scope.,49 CFR 178.900,Mapping level candidate for 49 CFR 178.900. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.900. Source: https://www.ecfr.gov/current/title-49/section-178.900,true,
t49_sec_178_905,dot_title49_metadata,title49.transportation.citation_metadata,1,Large Packaging identification codes.,49 CFR 178.905,Mapping level candidate for 49 CFR 178.905. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.905. Source: https://www.ecfr.gov/current/title-49/section-178.905,true,
t49_sec_178_910,dot_title49_metadata,title49.transportation.citation_metadata,1,Marking of Large Packagings.,49 CFR 178.910,Mapping level candidate for 49 CFR 178.910. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.910. Source: https://www.ecfr.gov/current/title-49/section-178.910,true,
t49_sec_178_915,dot_title49_metadata,title49.transportation.citation_metadata,1,General Large Packaging standards.,49 CFR 178.915,Mapping level candidate for 49 CFR 178.915. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.915. Source: https://www.ecfr.gov/current/title-49/section-178.915,true,
t49_sec_178_920,dot_title49_metadata,title49.transportation.citation_metadata,1,Standards for metal Large Packagings.,49 CFR 178.920,Mapping level candidate for 49 CFR 178.920. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.920. Source: https://www.ecfr.gov/current/title-49/section-178.920,true,
t49_sec_178_925,dot_title49_metadata,title49.transportation.citation_metadata,1,Standards for rigid plastic Large Packagings.,49 CFR 178.925,Mapping level candidate for 49 CFR 178.925. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.925. Source: https://www.ecfr.gov/current/title-49/section-178.925,true,
t49_sec_178_930,dot_title49_metadata,title49.transportation.citation_metadata,1,Standards for fiberboard Large Packagings.,49 CFR 178.930,Mapping level candidate for 49 CFR 178.930. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 178 > 49 CFR Part 178 Subpart P > 49 CFR 178.930. Source: https://www.ecfr.gov/current/title-49/section-178.930,true,
