citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_392_5,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Alcohol prohibition.,49 CFR 392.5,Mapping level candidate for 49 CFR 392.5. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.5. Source: https://www.ecfr.gov/current/title-49/section-392.5,true,
t49_sec_392_6,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Schedules to conform with speed limits.,49 CFR 392.6,Mapping level candidate for 49 CFR 392.6. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.6. Source: https://www.ecfr.gov/current/title-49/section-392.6,true,
t49_sec_392_7,fmcsa_fmcsr,title49.motorcarrier.applicability,1,"Equipment, inspection and use.",49 CFR 392.7,Mapping level candidate for 49 CFR 392.7. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.7. Source: https://www.ecfr.gov/current/title-49/section-392.7,true,
t49_sec_392_8,fmcsa_fmcsr,title49.motorcarrier.applicability,1,"Emergency equipment, inspection and use.",49 CFR 392.8,Mapping level candidate for 49 CFR 392.8. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.8. Source: https://www.ecfr.gov/current/title-49/section-392.8,true,
t49_sec_392_9,fmcsa_fmcsr,title49.motorcarrier.applicability,1,"Inspection of cargo, cargo securement devices and systems.",49 CFR 392.9,Mapping level candidate for 49 CFR 392.9. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.9. Source: https://www.ecfr.gov/current/title-49/section-392.9,true,
t49_sec_392_9a,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Operating authority.,49 CFR 392.9a,Mapping level candidate for 49 CFR 392.9a. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.9a. Source: https://www.ecfr.gov/current/title-49/section-392.9a,true,
t49_sec_392_9b,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Prohibited transportation.,49 CFR 392.9b,Mapping level candidate for 49 CFR 392.9b. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart A > 49 CFR 392.9b. Source: https://www.ecfr.gov/current/title-49/section-392.9b,true,
t49_subpart_392_b,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Driving of Commercial Motor Vehicles,49 CFR Part 392 Subpart B,Mapping level candidate for 49 CFR Part 392 Subpart B. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B. Source: https://www.ecfr.gov/current/title-49/part-392/subpart-B,true,
t49_sec_392_10,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Railroad grade crossings; stopping required.,49 CFR 392.10,Mapping level candidate for 49 CFR 392.10. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.10. Source: https://www.ecfr.gov/current/title-49/section-392.10,true,
t49_sec_392_11,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Railroad grade crossings; slowing down required.,49 CFR 392.11,Mapping level candidate for 49 CFR 392.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.11. Source: https://www.ecfr.gov/current/title-49/section-392.11,true,
t49_sec_392_12,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Highway-rail crossings; safe clearance.,49 CFR 392.12,Mapping level candidate for 49 CFR 392.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.12. Source: https://www.ecfr.gov/current/title-49/section-392.12,true,
t49_sec_392_13,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Sec. 392.13 [Reserved],49 CFR 392.13,Mapping level candidate for 49 CFR 392.13. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.13. Source: https://www.ecfr.gov/current/title-49/section-392.13,false,
t49_sec_392_14,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Hazardous conditions; extreme caution.,49 CFR 392.14,Mapping level candidate for 49 CFR 392.14. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.14. Source: https://www.ecfr.gov/current/title-49/section-392.14,true,
t49_sec_392_15,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Prohibited driving status.,49 CFR 392.15,Mapping level candidate for 49 CFR 392.15. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.15. Source: https://www.ecfr.gov/current/title-49/section-392.15,true,
t49_sec_392_16,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Use of seat belts.,49 CFR 392.16,Mapping level candidate for 49 CFR 392.16. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.16. Source: https://www.ecfr.gov/current/title-49/section-392.16,true,
t49_sec_392_18,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Sec. 392.18 [Reserved],49 CFR 392.18,Mapping level candidate for 49 CFR 392.18. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart B > 49 CFR 392.18. Source: https://www.ecfr.gov/current/title-49/section-392.18,false,
t49_subpart_392_c,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Stopped Commercial Motor Vehicles,49 CFR Part 392 Subpart C,Mapping level candidate for 49 CFR Part 392 Subpart C. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart C. Source: https://www.ecfr.gov/current/title-49/part-392/subpart-C,true,
t49_sec_392_20_392_21,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Sec.Sec. 392.20-392.21 [Reserved],49 CFR 392.20-392.21,Mapping level candidate for 49 CFR 392.20-392.21. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart C > 49 CFR 392.20-392.21. Source: https://www.ecfr.gov/current/title-49/section-392.20-392.21,false,
t49_sec_392_22,fmcsa_fmcsr,title49.motorcarrier.applicability,1,Emergency signals; stopped commercial motor vehicles.,49 CFR 392.22,Mapping level candidate for 49 CFR 392.22. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 392 > 49 CFR Part 392 Subpart C > 49 CFR 392.22. Source: https://www.ecfr.gov/current/title-49/section-392.22,true,
