citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_209_215,fra_rail,title49.rail.safety_reference,1,Time limitation.,49 CFR 209.215,Mapping level candidate for 49 CFR 209.215. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart C > 49 CFR 209.215. Source: https://www.ecfr.gov/current/title-49/section-209.215,true,
t49_subpart_209_d,fra_rail,title49.rail.safety_reference,1,Disqualification Procedures,49 CFR Part 209 Subpart D,Mapping level candidate for 49 CFR Part 209 Subpart D. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D. Source: https://www.ecfr.gov/current/title-49/part-209/subpart-D,true,
t49_sec_209_301,fra_rail,title49.rail.safety_reference,1,Purpose and scope.,49 CFR 209.301,Mapping level candidate for 49 CFR 209.301. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.301. Source: https://www.ecfr.gov/current/title-49/section-209.301,true,
t49_sec_209_303,fra_rail,title49.rail.safety_reference,1,Coverage.,49 CFR 209.303,Mapping level candidate for 49 CFR 209.303. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.303. Source: https://www.ecfr.gov/current/title-49/section-209.303,true,
t49_sec_209_305,fra_rail,title49.rail.safety_reference,1,Notice of proposed disqualification.,49 CFR 209.305,Mapping level candidate for 49 CFR 209.305. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.305. Source: https://www.ecfr.gov/current/title-49/section-209.305,true,
t49_sec_209_307,fra_rail,title49.rail.safety_reference,1,Reply.,49 CFR 209.307,Mapping level candidate for 49 CFR 209.307. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.307. Source: https://www.ecfr.gov/current/title-49/section-209.307,true,
t49_sec_209_309,fra_rail,title49.rail.safety_reference,1,Informal response.,49 CFR 209.309,Mapping level candidate for 49 CFR 209.309. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.309. Source: https://www.ecfr.gov/current/title-49/section-209.309,true,
t49_sec_209_311,fra_rail,title49.rail.safety_reference,1,Request for hearing.,49 CFR 209.311,Mapping level candidate for 49 CFR 209.311. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.311. Source: https://www.ecfr.gov/current/title-49/section-209.311,true,
t49_sec_209_313,fra_rail,title49.rail.safety_reference,1,Discovery.,49 CFR 209.313,Mapping level candidate for 49 CFR 209.313. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.313. Source: https://www.ecfr.gov/current/title-49/section-209.313,true,
t49_sec_209_315,fra_rail,title49.rail.safety_reference,1,Subpoenas.,49 CFR 209.315,Mapping level candidate for 49 CFR 209.315. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.315. Source: https://www.ecfr.gov/current/title-49/section-209.315,true,
t49_sec_209_317,fra_rail,title49.rail.safety_reference,1,Official record.,49 CFR 209.317,Mapping level candidate for 49 CFR 209.317. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.317. Source: https://www.ecfr.gov/current/title-49/section-209.317,true,
t49_sec_209_319,fra_rail,title49.rail.safety_reference,1,Prehearing conference.,49 CFR 209.319,Mapping level candidate for 49 CFR 209.319. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.319. Source: https://www.ecfr.gov/current/title-49/section-209.319,true,
t49_sec_209_321,fra_rail,title49.rail.safety_reference,1,Hearing.,49 CFR 209.321,Mapping level candidate for 49 CFR 209.321. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.321. Source: https://www.ecfr.gov/current/title-49/section-209.321,true,
t49_sec_209_323,fra_rail,title49.rail.safety_reference,1,Initial decision.,49 CFR 209.323,Mapping level candidate for 49 CFR 209.323. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.323. Source: https://www.ecfr.gov/current/title-49/section-209.323,true,
t49_sec_209_325,fra_rail,title49.rail.safety_reference,1,Finality of decision.,49 CFR 209.325,Mapping level candidate for 49 CFR 209.325. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.325. Source: https://www.ecfr.gov/current/title-49/section-209.325,true,
t49_sec_209_327,fra_rail,title49.rail.safety_reference,1,Appeal.,49 CFR 209.327,Mapping level candidate for 49 CFR 209.327. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.327. Source: https://www.ecfr.gov/current/title-49/section-209.327,true,
t49_sec_209_329,fra_rail,title49.rail.safety_reference,1,Assessment considerations.,49 CFR 209.329,Mapping level candidate for 49 CFR 209.329. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.329. Source: https://www.ecfr.gov/current/title-49/section-209.329,true,
t49_sec_209_331,fra_rail,title49.rail.safety_reference,1,Enforcement of disqualification order.,49 CFR 209.331,Mapping level candidate for 49 CFR 209.331. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.331. Source: https://www.ecfr.gov/current/title-49/section-209.331,true,
t49_sec_209_333,fra_rail,title49.rail.safety_reference,1,Prohibitions.,49 CFR 209.333,Mapping level candidate for 49 CFR 209.333. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.333. Source: https://www.ecfr.gov/current/title-49/section-209.333,true,
t49_sec_209_335,fra_rail,title49.rail.safety_reference,1,Penalties.,49 CFR 209.335,Mapping level candidate for 49 CFR 209.335. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart D > 49 CFR 209.335. Source: https://www.ecfr.gov/current/title-49/section-209.335,true,
t49_subpart_209_e,fra_rail,title49.rail.safety_reference,1,Reporting of Remedial Actions,49 CFR Part 209 Subpart E,Mapping level candidate for 49 CFR Part 209 Subpart E. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart E. Source: https://www.ecfr.gov/current/title-49/part-209/subpart-E,true,
